# Isotope Spectrum Builder - bin metadata
# detector=NaI
# isotope=Cs-137
# n_bins=2048
# e_min_keV=0.0
# e_max_keV=2520.0
# normalization=raw
# acquisition_time_s=
# base_seed=42
# builder=Created by Dr K. Karafasoulis
# url=http://karafasoulis.eu
bin_index,e_low_keV,e_high_keV,e_center_keV,bin_width_keV
1971,2425.25390625,2426.484375,2425.869140625,1.23046875
1972,2426.484375,2427.71484375,2427.099609375,1.23046875
1973,2427.71484375,2428.9453125,2428.330078125,1.23046875
1974,2428.9453125,2430.17578125,2429.560546875,1.23046875
1975,2430.17578125,2431.40625,2430.791015625,1.23046875
1976,2431.40625,2432.63671875,2432.021484375,1.23046875
1977,2432.63671875,2433.8671875,2433.251953125,1.23046875
1978,2433.8671875,2435.09765625,2434.482421875,1.23046875
1979,2435.09765625,2436.328125,2435.712890625,1.23046875
1980,2436.328125,2437.55859375,2436.943359375,1.23046875
1981,2437.55859375,2438.7890625,2438.173828125,1.23046875
1982,2438.7890625,2440.01953125,2439.404296875,1.23046875
1983,2440.01953125,2441.25,2440.634765625,1.23046875
1984,2441.25,2442.48046875,2441.865234375,1.23046875
1985,2442.48046875,2443.7109375,2443.095703125,1.23046875
1986,2443.7109375,2444.94140625,2444.326171875,1.23046875
1987,2444.94140625,2446.171875,2445.556640625,1.23046875
1988,2446.171875,2447.40234375,2446.787109375,1.23046875
1989,2447.40234375,2448.6328125,2448.017578125,1.23046875
1990,2448.6328125,2449.86328125,2449.248046875,1.23046875
1991,2449.86328125,2451.09375,2450.478515625,1.23046875
1992,2451.09375,2452.32421875,2451.708984375,1.23046875
1993,2452.32421875,2453.5546875,2452.939453125,1.23046875
1994,2453.5546875,2454.78515625,2454.169921875,1.23046875
1995,2454.78515625,2456.015625,2455.400390625,1.23046875
1996,2456.015625,2457.24609375,2456.630859375,1.23046875
1997,2457.24609375,2458.4765625,2457.861328125,1.23046875
1998,2458.4765625,2459.70703125,2459.091796875,1.23046875
1999,2459.70703125,2460.9375,2460.322265625,1.23046875
2000,2460.9375,2462.16796875,2461.552734375,1.23046875
2001,2462.16796875,2463.3984375,2462.783203125,1.23046875
2002,2463.3984375,2464.62890625,2464.013671875,1.23046875
2003,2464.62890625,2465.859375,2465.244140625,1.23046875
2004,2465.859375,2467.08984375,2466.474609375,1.23046875
2005,2467.08984375,2468.3203125,2467.705078125,1.23046875
2006,2468.3203125,2469.55078125,2468.935546875,1.23046875
2007,2469.55078125,2470.78125,2470.166015625,1.23046875
2008,2470.78125,2472.01171875,2471.396484375,1.23046875
2009,2472.01171875,2473.2421875,2472.626953125,1.23046875
2010,2473.2421875,2474.47265625,2473.857421875,1.23046875
2011,2474.47265625,2475.703125,2475.087890625,1.23046875
2012,2475.703125,2476.93359375,2476.318359375,1.23046875
2013,2476.93359375,2478.1640625,2477.548828125,1.23046875
2014,2478.1640625,2479.39453125,2478.779296875,1.23046875
2015,2479.39453125,2480.625,2480.009765625,1.23046875
2016,2480.625,2481.85546875,2481.240234375,1.23046875
2017,2481.85546875,2483.0859375,2482.470703125,1.23046875
2018,2483.0859375,2484.31640625,2483.701171875,1.23046875
2019,2484.31640625,2485.546875,2484.931640625,1.23046875
2020,2485.546875,2486.77734375,2486.162109375,1.23046875
2021,2486.77734375,2488.0078125,2487.392578125,1.23046875
2022,2488.0078125,2489.23828125,2488.623046875,1.23046875
2023,2489.23828125,2490.46875,2489.853515625,1.23046875
2024,2490.46875,2491.69921875,2491.083984375,1.23046875
2025,2491.69921875,2492.9296875,2492.314453125,1.23046875
2026,2492.9296875,2494.16015625,2493.544921875,1.23046875
2027,2494.16015625,2495.390625,2494.775390625,1.23046875
2028,2495.390625,2496.62109375,2496.005859375,1.23046875
2029,2496.62109375,2497.8515625,2497.236328125,1.23046875
2030,2497.8515625,2499.08203125,2498.466796875,1.23046875
2031,2499.08203125,2500.3125,2499.697265625,1.23046875
2032,2500.3125,2501.54296875,2500.927734375,1.23046875
2033,2501.54296875,2502.7734375,2502.158203125,1.23046875
2034,2502.7734375,2504.00390625,2503.388671875,1.23046875
2035,2504.00390625,2505.234375,2504.619140625,1.23046875
2036,2505.234375,2506.46484375,2505.849609375,1.23046875
2037,2506.46484375,2507.6953125,2507.080078125,1.23046875
2038,2507.6953125,2508.92578125,2508.310546875,1.23046875
2039,2508.92578125,2510.15625,2509.541015625,1.23046875
2040,2510.15625,2511.38671875,2510.771484375,1.23046875
2041,2511.38671875,2512.6171875,2512.001953125,1.23046875
2042,2512.6171875,2513.84765625,2513.232421875,1.23046875
2043,2513.84765625,2515.078125,2514.462890625,1.23046875
2044,2515.078125,2516.30859375,2515.693359375,1.23046875
2045,2516.30859375,2517.5390625,2516.923828125,1.23046875
2046,2517.5390625,2518.76953125,2518.154296875,1.23046875
2047,2518.76953125,2520.0,2519.384765625,1.23046875
